1545614096,Acanthuridae sp.,Acanthuridae,NA,NA,NA
-478104795,Aplodactylus etheridgii,Aplodactylus,Perciformes,Actinopterygii,Aplodactylidae
-1509834277,Apogon abrogramma,Apogon,Perciformes,Actinopterygii,Apogonidae
1859304322,Apogon abrogramma,Apogon,Perciformes,Actinopterygii,Apogonidae
-1443133567,Apogon angustatus,Apogon,Perciformes,Actinopterygii,Apogonidae
-1037816166,Apogon angustatus,Apogon,Perciformes,Actinopterygii,Apogonidae
-130762834,Apogon angustatus,Apogon,Perciformes,Actinopterygii,Apogonidae
-960852717,Apogon angustatus,Apogon,Perciformes,Actinopterygii,Apogonidae
63610263,Apogon angustatus,Apogon,Perciformes,Actinopterygii,Apogonidae
1727225228,Apogon angustatus,Apogon,Perciformes,Actinopterygii,Apogonidae
1708341661,Apogon angustatus,Apogon,Perciformes,Actinopterygii,Apogonidae
842651008,Apogon angustatus,Apogon,Perciformes,Actinopterygii,Apogonidae
197076345,Apogon annularis,Apogon,Perciformes,Actinopterygii,Apogonidae
-1354113448,Apogon annularis,Apogon,Perciformes,Actinopterygii,Apogonidae
-1920709562,Apogon apogonides,Apogon,Perciformes,Actinopterygii,Apogonidae
-263697329,Apogon apogonides,Apogon,Perciformes,Actinopterygii,Apogonidae
-100375580,Apogon apogonides,Apogon,Perciformes,Actinopterygii,Apogonidae
-1658651470,Apogon aureus,Apogon,Perciformes,Actinopterygii,Apogonidae
-1663911376,Apogon aureus,Apogon,Perciformes,Actinopterygii,Apogonidae
1085167435,Apogon aureus,Apogon,Perciformes,Actinopterygii,Apogonidae
1770284821,Apogon aureus,Apogon,Perciformes,Actinopterygii,Apogonidae
145156615,Apogon bandanensis,Apogon,Perciformes,Actinopterygii,Apogonidae
-2142119311,Apogon bandanensis,Apogon,Perciformes,Actinopterygii,Apogonidae
484187021,Apogon bandanensis,Apogon,Perciformes,Actinopterygii,Apogonidae
442068284,Apogon bandanensis,Apogon,Perciformes,Actinopterygii,Apogonidae
1071967198,Apogon bandanensis,Apogon,Perciformes,Actinopterygii,Apogonidae
-1057109752,Apogon caudicinctus,Apogon,Perciformes,Actinopterygii,Apogonidae
-1246657078,Apogon caudicinctus,Apogon,Perciformes,Actinopterygii,Apogonidae
154764905,Apogon caudicinctus,Apogon,Perciformes,Actinopterygii,Apogonidae
1860698243,Apogon caudicinctus,Apogon,Perciformes,Actinopterygii,Apogonidae
-1692469642,Apogon cavitiensis,Apogon,Perciformes,Actinopterygii,Apogonidae
-446736705,Apogon chalcius,Apogon,Perciformes,Actinopterygii,Apogonidae
-193054971,Apogon chrysopomus,Apogon,Perciformes,Actinopterygii,Apogonidae
-941741598,Apogon chrysopomus,Apogon,Perciformes,Actinopterygii,Apogonidae
779213204,Apogon chrysopomus,Apogon,Perciformes,Actinopterygii,Apogonidae
-261721481,Apogon chrysotaenia,Apogon,Perciformes,Actinopterygii,Apogonidae
-2080347424,Apogon chrysotaenia,Apogon,Perciformes,Actinopterygii,Apogonidae
-333969055,Apogon chrysotaenia,Apogon,Perciformes,Actinopterygii,Apogonidae
1273416718,Apogon chrysotaenia,Apogon,Perciformes,Actinopterygii,Apogonidae
1244555451,Apogon chrysotaenia,Apogon,Perciformes,Actinopterygii,Apogonidae
-1062396625,Apogon coccineus,Apogon,Perciformes,Actinopterygii,Apogonidae
-1937477645,Apogon coccineus,Apogon,Perciformes,Actinopterygii,Apogonidae
-995559893,Apogon coccineus,Apogon,Perciformes,Actinopterygii,Apogonidae
-2111093927,Apogon coccineus,Apogon,Perciformes,Actinopterygii,Apogonidae
124148548,Apogon coccineus,Apogon,Perciformes,Actinopterygii,Apogonidae
-1073929483,Apogon coccineus,Apogon,Perciformes,Actinopterygii,Apogonidae
-144488198,Apogon coccineus,Apogon,Perciformes,Actinopterygii,Apogonidae
-1721971546,Apogon coccineus,Apogon,Perciformes,Actinopterygii,Apogonidae
-517520622,Apogon coccineus,Apogon,Perciformes,Actinopterygii,Apogonidae
765198264,Apogon coccineus,Apogon,Perciformes,Actinopterygii,Apogonidae
1386080144,Apogon coccineus,Apogon,Perciformes,Actinopterygii,Apogonidae
-1903339458,Apogon compressus,Apogon,Perciformes,Actinopterygii,Apogonidae
1704998631,Apogon compressus,Apogon,Perciformes,Actinopterygii,Apogonidae
1161638044,Apogon compressus,Apogon,Perciformes,Actinopterygii,Apogonidae
2009928785,Apogon compressus,Apogon,Perciformes,Actinopterygii,Apogonidae
1918861928,Apogon cookii,Apogon,Perciformes,Actinopterygii,Apogonidae
1503058787,Apogon cookii,Apogon,Perciformes,Actinopterygii,Apogonidae
1080931181,Apogon cookii,Apogon,Perciformes,Actinopterygii,Apogonidae
1555855402,Apogon cookii,Apogon,Perciformes,Actinopterygii,Apogonidae
2079546441,Apogon crassiceps,Apogon,Perciformes,Actinopterygii,Apogonidae
-581948699,Apogon cyanosoma,Apogon,Perciformes,Actinopterygii,Apogonidae
-1002033088,Apogon cyanosoma,Apogon,Perciformes,Actinopterygii,Apogonidae
-304003006,Apogon cyanosoma,Apogon,Perciformes,Actinopterygii,Apogonidae
-1566007393,Apogon cyanosoma,Apogon,Perciformes,Actinopterygii,Apogonidae
333857491,Apogon cyanosoma,Apogon,Perciformes,Actinopterygii,Apogonidae
-739193130,Apogon cyanosoma,Apogon,Perciformes,Actinopterygii,Apogonidae
-436202662,Apogon cyanosoma,Apogon,Perciformes,Actinopterygii,Apogonidae
-426711988,Apogon cyanosoma,Apogon,Perciformes,Actinopterygii,Apogonidae
447428439,Apogon cyanosoma,Apogon,Perciformes,Actinopterygii,Apogonidae
1605368641,Apogon cyanosoma,Apogon,Perciformes,Actinopterygii,Apogonidae
600631540,Apogon cyanosoma,Apogon,Perciformes,Actinopterygii,Apogonidae
1268017501,Apogon cyanosoma,Apogon,Perciformes,Actinopterygii,Apogonidae
954962030,Apogon cyanosoma,Apogon,Perciformes,Actinopterygii,Apogonidae
2114256795,Apogon cyanosoma,Apogon,Perciformes,Actinopterygii,Apogonidae
893604120,Apogon deetsie,Apogon,Perciformes,Actinopterygii,Apogonidae
-313656058,Apogon dhofar,Apogon,Perciformes,Actinopterygii,Apogonidae
-1515138759,Apogon dhofar,Apogon,Perciformes,Actinopterygii,Apogonidae
1464894116,Apogon dispar,Apogon,Perciformes,Actinopterygii,Apogonidae
1804131855,Apogon dispar,Apogon,Perciformes,Actinopterygii,Apogonidae
-665994419,Apogon doederleini,Apogon,Perciformes,Actinopterygii,Apogonidae
-1789639440,Apogon doederleini,Apogon,Perciformes,Actinopterygii,Apogonidae
-878763012,Apogon doederleini,Apogon,Perciformes,Actinopterygii,Apogonidae
-298771830,Apogon doederleini,Apogon,Perciformes,Actinopterygii,Apogonidae
-2118140367,Apogon doederleini,Apogon,Perciformes,Actinopterygii,Apogonidae
-184390712,Apogon doederleini,Apogon,Perciformes,Actinopterygii,Apogonidae
1828300355,Apogon doederleini,Apogon,Perciformes,Actinopterygii,Apogonidae
966685639,Apogon doederleini,Apogon,Perciformes,Actinopterygii,Apogonidae
2146010379,Apogon doederleini,Apogon,Perciformes,Actinopterygii,Apogonidae
1792308382,Apogon doederleini,Apogon,Perciformes,Actinopterygii,Apogonidae
596004565,Apogon doederleini,Apogon,Perciformes,Actinopterygii,Apogonidae
900675954,Apogon doederleini,Apogon,Perciformes,Actinopterygii,Apogonidae
245847862,Apogon doryssa,Apogon,Perciformes,Actinopterygii,Apogonidae
1212326441,Apogon doryssa,Apogon,Perciformes,Actinopterygii,Apogonidae
1928599202,Apogon endekataenia,Apogon,Perciformes,Actinopterygii,Apogonidae
725932159,Apogon endekataenia,Apogon,Perciformes,Actinopterygii,Apogonidae
1515989076,Apogon endekataenia,Apogon,Perciformes,Actinopterygii,Apogonidae
527339205,Apogon endekataenia,Apogon,Perciformes,Actinopterygii,Apogonidae
1658520782,Apogon evermanni,Apogon,Perciformes,Actinopterygii,Apogonidae
1304124705,Apogon evermanni,Apogon,Perciformes,Actinopterygii,Apogonidae
2143127163,Apogon evermanni,Apogon,Perciformes,Actinopterygii,Apogonidae
853747104,Apogon evermanni,Apogon,Perciformes,Actinopterygii,Apogonidae
-732894153,Apogon exostigma,Apogon,Perciformes,Actinopterygii,Apogonidae
-934762179,Apogon exostigma,Apogon,Perciformes,Actinopterygii,Apogonidae
1093857196,Apogon exostigma,Apogon,Perciformes,Actinopterygii,Apogonidae
-1189621128,Apogon fasciatus,Apogon,Perciformes,Actinopterygii,Apogonidae
-99088973,Apogon fasciatus,Apogon,Perciformes,Actinopterygii,Apogonidae
401595750,Apogon fasciatus,Apogon,Perciformes,Actinopterygii,Apogonidae
